Section,Lon,Lat,NZE,NZN
Bathymetry 2,178.4487667,-49.88583333,2902844.92,5019864.726
Bathymetry 2,178.44195,-49.91436667,2902133.312,5016708.912
Bathymetry 2,178.4658167,-49.94726667,2903602.394,5012912.284
Bathymetry 2,178.4828667,-49.9648,2904696.791,5010867.142
Bathymetry 2,178.52375,-49.95821667,2907696.352,5011398.43
Bathymetry 2,178.5851,-49.93408333,2912310.769,5013786.086
Bathymetry 2,178.6328,-49.89458333,2916065.637,5017957.257
Bathymetry 2,178.6805,-49.86163333,2919773.012,5021393.547
Bathymetry 2,178.7452333,-49.84625,2924573.27,5022775.36
Bathymetry 2,178.7793333,-49.84623333,2927036.989,5022598.182
Bathymetry 2,178.84065,-49.84621667,2931466.677,5022275.544
Bathymetry 2,178.902,-49.83301667,2936007.889,5023421.964
Bathymetry 2,178.9292667,-49.81321667,2938143.1,5025486.492
Bathymetry 2,178.92925,-49.78241667,2938399.09,5028926.394
Bathymetry 2,178.919,-49.74721667,2937951.433,5032912.807
Bathymetry 2,178.9769167,-49.69431667,2942587.84,5038504.959
Bathymetry 2,179.0075667,-49.65021667,2945181.234,5043260.459
Bathymetry 2,178.9939333,-49.61048333,2944528.932,5047771.074
Bathymetry 2,178.9871,-49.59501667,2944163.887,5049535.189
Bathymetry 2,178.9734667,-49.56408333,2943435.386,5053063.087
Bathymetry 2,178.9666333,-49.54418333,2943106.851,5055321.925
Bathymetry 2,178.9393833,-49.53313333,2941220.163,5056704.465
Bathymetry 2,178.8746,-49.51765,2936641.685,5058784.745
Bathymetry 2,178.84395,-49.49551667,2934596.719,5061420.857
Bathymetry 2,178.8473167,-49.46233333,2935115.771,5065107.069
Bathymetry 2,178.8745667,-49.44015,2937282.663,5067436.098
Bathymetry 2,178.9393167,-49.41576667,2942200.189,5069804.977
Bathymetry 2,179.00065,-49.39136667,2946872.958,5072190.279
Bathymetry 2,179.09265,-49.35361667,2953899.158,5075889.121
Bathymetry 2,179.1880667,-49.3225,2961125.411,5078819.478
Bathymetry 2,179.3073333,-49.28693333,2970138.671,5082097.952
Bathymetry 2,179.4129667,-49.24243333,2978248.258,5086438.996
Bathymetry 2,179.5117667,-49.19566667,2985891.666,5091061.963
Bathymetry 2,179.6071833,-49.15556667,2993237.551,5094951.79
Bathymetry 2,179.7094,-49.10648333,3001176.229,5099790.543
Bathymetry 2,179.8048167,-49.05736667,3008630.622,5104664.469
Bathymetry 2,179.8831667,-49.00816667,3014847.575,5109647.017
Bathymetry 2,179.9581333,-48.95896667,3020826.906,5114644.347
Bathymetry 2,180.0603333,-48.8985,3028928.645,5120710.58
Bathymetry 2,180.1727833,-48.83795,3037801.726,5126705.232
Bathymetry 2,180.25115,-48.78856667,3044070.402,5131674.551
Bathymetry 2,180.3124667,-48.73688333,3049118.164,5137010.024
Bathymetry 2,180.39765,-48.66713333,3056124.053,5144186.355
Bathymetry 2,180.476,-48.5973,3062643.152,5151411.363
Bathymetry 2,180.5611667,-48.51833333,3069780,5159596.808
Bathymetry 2,180.6497333,-48.43698333,3077213.783,5168014.091
Bathymetry 2,180.7144833,-48.36911667,3082753.688,5175095.917
Bathymetry 2,180.7757833,-48.29886667,3088076.414,5182463.381
Bathymetry 2,180.8405167,-48.22171667,3093743.769,5190568.56
Bathymetry 2,180.8847833,-48.1558,3097775.159,5197572.587
Bathymetry 2,180.9290667,-48.08526667,3101868.217,5205087.887
Bathymetry 2,180.9631167,-48.02831667,3105052.222,5211167.172
Bathymetry 2,180.98015,-47.96903333,3106996.562,5217634.611
Bathymetry 2,180.9869167,-47.91195,3108150.479,5223935.395
Bathymetry 2,180.9834833,-47.85251667,3108567.885,5230575.728
Bathymetry 2,180.9698333,-47.7793,3108374.082,5238828.267
Bathymetry 2,180.94595,-47.70595,3107409.411,5247173.846
Bathymetry 2,180.91865,-47.65776667,3105899.37,5252744.142
Bathymetry 2,180.87775,-47.61416667,3103310.244,5257906.534
Bathymetry 2,180.8300167,-47.5659,3100252.459,5263638.318
Bathymetry 2,180.7754667,-47.5107,3096749.62,5270190.83
Bathymetry 2,180.7277333,-47.45541667,3093753.002,5276699.667
Bathymetry 2,180.6902333,-47.40931667,3091421.996,5282108.885
Bathymetry 2,180.6425,-47.35395,3088411.345,5288623.642
Bathymetry 2,180.5777167,-47.31006667,3083978.455,5293981.897
Bathymetry 2,180.50955,-47.27541667,3079182.819,5298332.572
Bathymetry 2,180.43115,-47.24305,3073580.132,5302497.524
Bathymetry 2,180.3186833,-47.2176,3065313.73,5306125.779
Bathymetry 2,180.22665,-47.19215,3058589.65,5309600.607
Bathymetry 2,180.1414333,-47.17133333,3052329.748,5312504.74
Bathymetry 2,180.05625,-47.15976667,3045975.463,5314371.553
Bathymetry 2,179.9880833,-47.1621,3040774.764,5314569.736
Bathymetry 2,179.9403833,-47.19221667,3036858.429,5311533.589
Bathymetry 2,179.8824667,-47.23158333,3032081.536,5307532.233
Bathymetry 2,179.82795,-47.26628333,3027613.358,5304024.958
Bathymetry 2,179.7904667,-47.26398333,3024793.633,5304525.022
Bathymetry 2,179.7427333,-47.2478,3021327.842,5306636.048
Bathymetry 2,179.6848,-47.23623333,3017042.653,5308295.933
Bathymetry 2,179.62005,-47.24088333,3012087.653,5308189.562
Bathymetry 2,179.5655333,-47.26865,3007696.653,5305440.226
Bathymetry 2,179.5008,-47.29176667,3002578.036,5303269.265
Bathymetry 2,179.43945,-47.31258333,2997740.578,5301329.516
Bathymetry 2,179.3678833,-47.338,2992091.791,5298935.743
Bathymetry 2,179.2827,-47.36805,2985376.475,5296102.417
Bathymetry 2,179.20775,-47.39575,2979462.65,5293463.117
Bathymetry 2,179.1327667,-47.41881667,2973591.853,5291334.577
Bathymetry 2,179.0987,-47.41881667,2971015.928,5291533.198
Bathymetry 2,179.08505,-47.405,2970101.864,5293151.733
Bathymetry 2,179.04415,-47.36346667,2967360.82,5298015.3
Bathymetry 2,179.0100333,-47.32191667,2965128.766,5302840.306
Bathymetry 2,178.9623333,-47.29881667,2961708.461,5305686.16
Bathymetry 2,178.8975667,-47.30113333,2956780.75,5305794.468
Bathymetry 2,178.8089667,-47.30115,2950065.891,5306287.344
Bathymetry 2,178.72035,-47.30116667,2943349.58,5306772.821
Bathymetry 2,178.6487667,-47.29888333,2937942.303,5307415.422
Bathymetry 2,178.54655,-47.30581667,2930140.737,5307188.791
Bathymetry 2,178.4306833,-47.31276667,2921306.381,5307021.146
Bathymetry 2,178.32845,-47.31971667,2913507.018,5306771.49
Bathymetry 2,178.2534667,-47.33591667,2907705.801,5305344.893
Bathymetry 2,178.1682667,-47.34746667,2901167.842,5304481.503
Bathymetry 2,178.0933,-47.3521,2895456.835,5304332.279
Bathymetry 2,178.0626167,-47.33825,2893231.57,5306024.42
Bathymetry 2,178.03875,-47.31978333,2891554.263,5308197.379
Bathymetry 2,178.0080833,-47.3013,2889360.337,5310404.196
Bathymetry 2,177.9705833,-47.26895,2886743.352,5314187.822
Bathymetry 2,177.9330667,-47.2435,2884073.872,5317201.288
Bathymetry 2,177.8989833,-47.22038333,2881646.287,5319937.343
Bathymetry 2,177.8512667,-47.1949,2878197.099,5322999.322
Bathymetry 2,177.8137667,-47.17638333,2875473.797,5325235.887
Bathymetry 2,177.7797,-47.17176667,2872916.324,5325906.569
Bathymetry 2,177.7728667,-47.17406667,2872381.685,5325681.489
Bathymetry 2,177.7490167,-47.19028333,2870461.434,5323983.025
Bathymetry 2,177.7388,-47.20186667,2869608.34,5322738.606
Bathymetry 2,177.7388167,-47.22038333,2869486.476,5320675.137
Bathymetry 2,177.7660667,-47.17638333,2871849.507,5325454.356
Bathymetry 2,,,,
Bathymetry 2,158.8715,-54.05688333,1596944.365,4477291.928
Bathymetry 2,158.8783333,-54.06686667,1597682.236,4476324.349
Bathymetry 2,158.87835,-54.07486667,1597923.589,4475452.84
Bathymetry 2,158.88515,-54.09286667,1598900.309,4473612.258
Bathymetry 2,158.8919833,-54.11085,1599878.854,4471775.294
Bathymetry 2,158.8919833,-54.12483333,1600300.329,4470253.653
Bathymetry 2,158.8783667,-54.15078333,1600215.066,4467189.416
Bathymetry 2,158.8579333,-54.18271667,1599881.739,4463353.833
Bathymetry 2,158.8375167,-54.2226,1599800.473,4458655.63
Bathymetry 2,158.8409333,-54.2445,1600689.906,4456339.988
Bathymetry 2,158.8648,-54.27833333,1603244.964,4453100.807
Bathymetry 2,158.8750333,-54.29821667,1604505.257,4451131.212
Bathymetry 2,158.87505,-54.32208333,1605241.925,4448548.112
Bathymetry 2,158.8546,-54.34593333,1604686.883,4445598.321
Bathymetry 2,158.8375667,-54.35588333,1603919.776,4444213.197
Bathymetry 2,158.82735,-54.35985,1603397.909,4443598.465
Bathymetry 2,158.8171167,-54.36381667,1602875.24,4442983.148
Bathymetry 2,158.8069,-54.36778333,1602353.864,4442367.851
Bathymetry 2,158.8035,-54.37175,1602263.174,4441876.795
Bathymetry 2,158.7932667,-54.38366667,1601990.349,4440401.148
Bathymetry 2,158.7864667,-54.4035,1602184.14,4438132.746
Bathymetry 2,158.77285,-54.42731667,1602076.576,4435309.557
Bathymetry 2,158.7558167,-54.45308333,1601820.036,4432213.347
Bathymetry 2,158.7422,-54.4729,1601593.784,4429822.782
Bathymetry 2,158.7115333,-54.50258333,1600616.277,4426050.807
Bathymetry 2,158.6911,-54.52631667,1600097.237,4423110.293
Bathymetry 2,158.6740833,-54.55796667,1600053.549,4419381.057
Bathymetry 2,158.6638667,-54.58958333,1600440.918,4415785.319
Bathymetry 2,158.6672833,-54.59746667,1600910.868,4415001.895
Bathymetry 2,158.6911333,-54.60143333,1602528.748,4415025.596
Bathymetry 2,158.7252,-54.59155,1604334.793,4416728.701
Bathymetry 2,158.7592833,-54.57375,1605889.252,4419279.792
Bathymetry 2,158.7763167,-54.56585,1606699.706,4420446.485
Bathymetry 2,158.78995,-54.55993333,1607362.058,4421336.024
Bathymetry 2,158.80015,-54.55991667,1607998.724,4421527.175
Bathymetry 2,158.8104,-54.5698,1608954.269,4420655.288
Bathymetry 2,158.8138333,-54.58363333,1609610.287,4419233.265
Bathymetry 2,158.8104167,-54.61521667,1610408.545,4415780.358
Bathymetry 2,158.7968167,-54.64676667,1610577.143,4412144.227
Bathymetry 2,158.7831833,-54.68225,1610877.618,4408088.557
Bathymetry 2,158.7797833,-54.69803333,1611178.892,4406335.66
Bathymetry 2,158.7764,-54.73541667,1612186.222,4402275.233
Bathymetry 2,158.7696,-54.75116667,1612280.402,4400464.47
Bathymetry 2,158.7661833,-54.7728,1612777.871,4398090.569
Bathymetry 2,158.7661833,-54.78263333,1613100.464,4397041.541
Bathymetry 2,158.7662,-54.79048333,1613359.262,4396204.701
Bathymetry 2,158.7662,-54.7944,1613487.954,4395787.107
Bathymetry 2,,,,
Bathymetry 2,158.8749167,-54.06686667,1597463.202,4476264.002
Bathymetry 2,158.88175,-54.08886667,1598562.294,4473987.77
Bathymetry 2,158.8851833,-54.10485,1599263.172,4472308.053
Bathymetry 2,158.8919833,-54.12883333,1600421.01,4469818.487
Bathymetry 2,158.8886,-54.14878333,1600807.72,4467588.738
Bathymetry 2,158.8681667,-54.18471667,1600594.867,4463319.28
Bathymetry 2,158.8477167,-54.20465,1599900.166,4460788.03
Bathymetry 2,158.8341,-54.23455,1599949.87,4457296.868
Bathymetry 2,158.8375167,-54.25843333,1600901.338,4454766.897
Bathymetry 2,158.8613833,-54.28628333,1603272.978,4452177.893
Bathymetry 2,158.87505,-54.31215,1604935.537,4449623.099
Bathymetry 2,158.8614167,-54.34393333,1605055.627,4445938.07
Bathymetry 2,158.82395,-54.35983333,1603182.632,4443538.397
Bathymetry 2,158.8000833,-54.36778333,1601923.35,4442243.414
Bathymetry 2,158.7728333,-54.38765,1600825.832,4439596.014
Bathymetry 2,158.7524,-54.41541667,1600412.273,4436218.496
Bathymetry 2,158.7524167,-54.4392,1601165.952,4433649.429
Bathymetry 2,158.7387833,-54.46101667,1601000.838,4431041.798
Bathymetry 2,158.7081333,-54.49466667,1600149.164,4426841.176
Bathymetry 2,158.6876833,-54.5204,1599692.456,4423684.038
Bathymetry 2,158.67065,-54.54808333,1599518.646,4420380.959
Bathymetry 2,158.6638667,-54.56786667,1599735.223,4418122.578
Bathymetry 2,158.66045,-54.57378333,1599713.643,4417421.14
Bathymetry 2,158.65705,-54.5797,1599693.37,4416720.057
Bathymetry 2,158.65705,-54.58363333,1599821.327,4416296.732
Bathymetry 2,158.6502167,-54.58958333,1599587.988,4415527.212
Bathymetry 2,158.6400167,-54.59945,1599272.575,4414272.384
Bathymetry 2,158.6263833,-54.61326667,1598873.158,4412527.256
Bathymetry 2,158.61275,-54.62906667,1598540.852,4410568.594
Bathymetry 2,158.6025333,-54.64286667,1598357.937,4408890.064
Bathymetry 2,158.59235,-54.66848333,1598569.491,4405942.871
Bathymetry 2,158.5855333,-54.69411667,1598995.146,4403060.143
Bathymetry 2,158.5787333,-54.71773333,1599358.335,4400395.891
Bathymetry 2,158.5753333,-54.73741667,1599804.1,4398220.425
Bathymetry 2,158.5753333,-54.75905,1600527.636,4395903.344
Bathymetry 2,158.5753333,-54.77086667,1600923.578,4394638.504
Bathymetry 2,158.57535,-54.77871667,1601187.927,4393798.891
Bathymetry 2,158.57535,-54.79641667,1601782.478,4391905.957
Bathymetry 2,158.5753667,-54.80426667,1602047.565,4391067.177
Bathymetry 2,158.57195,-54.81016667,1602035.308,4390370.216
Bathymetry 2,158.5719667,-54.8239,1602499.328,4388903.437
Bathymetry 2,158.5719667,-54.8298,1602698.449,4388273.396
Bathymetry 2,158.56515,-54.84353333,1602742.601,4386674.366
Bathymetry 2,158.5515333,-54.85726667,1602369.633,4384942.614
Bathymetry 2,158.5413,-54.87295,1602273.172,4383069.087
Bathymetry 2,158.5344833,-54.88865,1602389.318,4381261.3
Bathymetry 2,158.5379167,-54.90628333,1603202.434,4379450.185
Bathymetry 2,158.5345167,-54.92195,1603529.989,4377715.135
Bathymetry 2,158.5311167,-54.94741667,1604195.493,4374938.711
Bathymetry 2,158.5277333,-54.96893333,1604729.012,4372584.811
Bathymetry 2,158.5175167,-54.98848333,1604779.785,4370305.689
Bathymetry 2,158.5073,-55.0139,1605037.168,4367405.036
Bathymetry 2,158.4868667,-55.04125,1604744.772,4364096.696
Bathymetry 2,158.4630167,-55.0803,1604663.033,4359481.531
Bathymetry 2,158.4391833,-55.1193,1604593.815,4354874.652
Bathymetry 2,158.4289667,-55.14658333,1604943.765,4351785.001
Bathymetry 2,158.4187833,-55.18551667,1605717.324,4347470.244
Bathymetry 2,158.4187833,-55.21273333,1606692.121,4344603.563
Bathymetry 2,158.4290167,-55.24576667,1608493.552,4341339.605
Bathymetry 2,158.4154,-55.27491667,1608727.604,4337998.266
Bathymetry 2,158.38475,-55.31953333,1608512.999,4332685.283
Bathymetry 2,158.37455,-55.35056667,1609038.064,4329223.919
Bathymetry 2,158.37455,-55.38736667,1610388.403,4325377.64
Bathymetry 2,158.3813833,-55.40865,1611577.358,4323299.737
Bathymetry 2,158.3984167,-55.45313333,1614226.353,4319023.91
Bathymetry 2,158.4086833,-55.48016667,1615831.455,4316429.975
Bathymetry 2,158.43255,-55.50333333,1618093.876,4314527.341
Bathymetry 2,158.4598167,-55.51103333,1619981.604,4314300.657
Bathymetry 2,158.4939,-55.51105,1621984.962,4315010.317
Bathymetry 2,158.5347833,-55.49945,1623962.627,4317059.882
Bathymetry 2,158.5927,-55.46468333,1626108.552,4321853.043
Bathymetry 2,158.6540167,-55.41828333,1628061.118,4327913.353
Bathymetry 2,158.70855,-55.37763333,1629845.435,4333233.171
Bathymetry 2,158.7562333,-55.34856667,1631650.848,4337206.331
Bathymetry 2,158.7937167,-55.3253,1633065.202,4340369.106
Bathymetry 2,158.8073167,-55.29038333,1632667.677,4344273.415
Bathymetry 2,158.78685,-55.25931667,1630379.296,4347112.228
Bathymetry 2,158.7732167,-55.23213333,1628630.344,4349684.998
Bathymetry 2,158.7868333,-55.2049,1628510.822,4352801.686
Bathymetry 2,158.8209,-55.17766667,1629623.504,4356318.685
Bathymetry 2,158.8379333,-55.16793333,1630314.971,4357669.405
Bathymetry 2,158.8720167,-55.1543,1631899.846,4359757.383
Bathymetry 2,158.9027167,-55.14456667,1633415.862,4361368.271
Bathymetry 2,158.93335,-55.12506667,1634604.471,4363999.185
Bathymetry 2,158.9537833,-55.08606667,1634539.086,4368481.324
Bathymetry 2,158.94695,-55.05876667,1633224.35,4371220.938
Bathymetry 2,158.9435333,-55.03338333,1632180.324,4373827.347
Bathymetry 2,158.9503333,-55.01578333,1632012.445,4375809.748
Bathymetry 2,158.9742,-55.0021,1633009.076,4377701.639
Bathymetry 2,158.9878167,-54.99623333,1633642.314,4378575.881
Bathymetry 2,159.0048667,-54.99426667,1634611.288,4379102.87
Bathymetry 2,159.0116667,-54.99231667,1634959.821,4379435.672
Bathymetry 2,159.0219,-54.99233333,1635580.388,4379625.267
Bathymetry 2,159.04235,-54.9845,1636565.353,4380832.236
Bathymetry 2,159.0627667,-54.96885,1637297.252,4382861.327
Bathymetry 2,159.0627667,-54.95711667,1636919,4384098.572
Bathymetry 2,159.05255,-54.94536667,1635919.997,4385148.809
Bathymetry 2,159.0355,-54.93363333,1634505.364,4386071.135
Bathymetry 2,159.02185,-54.9258,1633422.172,4386645.014
Bathymetry 2,159.0048167,-54.916,1632068.537,4387363.98
Bathymetry 2,158.9911833,-54.9023,1630794.775,4388559.192
Bathymetry 2,158.9843667,-54.88661667,1629871.989,4390092.378
Bathymetry 2,158.9775333,-54.87485,1629074.556,4391211.493
Bathymetry 2,158.9775167,-54.86308333,1628693.74,4392458.224
Bathymetry 2,158.9809333,-54.85328333,1628586.809,4393560.803
Bathymetry 2,158.9809167,-54.84541667,1628332.489,4394394.833
Bathymetry 2,158.9843333,-54.83365,1628163.286,4395706.689
Bathymetry 2,158.9911333,-54.8199,1628138.654,4397292.217
Bathymetry 2,159.00135,-54.80026667,1628136.894,4399566.256
Bathymetry 2,159.0081667,-54.78651667,1628116.509,4401153.096
Bathymetry 2,159.0115833,-54.7747,1627949.956,4402472.219
Bathymetry 2,159.0183833,-54.76488333,1628055.823,4403641.219
Bathymetry 2,159.0285833,-54.75111667,1628246.484,4405292.94
Bathymetry 2,159.0422333,-54.73735,1628651.248,4407007.892
Bathymetry 2,159.0728833,-54.71963333,1629981.397,4409452.814
Bathymetry 2,159.0899167,-54.70978333,1630722.396,4410810.983
Bathymetry 2,159.1171833,-54.68615,1631666.327,4413821.501
Bathymetry 2,159.1274,-54.66446667,1631623.157,4416316.52
Bathymetry 2,159.1410167,-54.65066667,1632037.267,4418032.677
Bathymetry 2,159.1716833,-54.63488333,1633447.18,4420265.01
Bathymetry 2,159.2091667,-54.61515,1635161.993,4423037.432
Bathymetry 2,159.2227833,-54.59343333,1635342.832,4425596.427
Bathymetry 2,159.2023333,-54.57171667,1633412.406,4427554.119
Bathymetry 2,159.1818667,-54.55393333,1631598.687,4429092.818
Bathymetry 2,159.1750333,-54.53613333,1630631.043,4430876.277
Bathymetry 2,159.1716333,-54.51835,1629877.882,4432720.126
Bathymetry 2,159.1716167,-54.49656667,1629214.819,4435053.789
Bathymetry 2,159.1682,-54.47281667,1628281.2,4437540.134
Bathymetry 2,159.15115,-54.44508333,1626375.022,4440216.009
Bathymetry 2,159.1477333,-54.4233,1625502.119,4442496.054
Bathymetry 2,159.1511167,-54.40741667,1625234.721,4444263.102
Bathymetry 2,159.1579167,-54.38361667,1624944.847,4446942.573
Bathymetry 2,159.1613333,-54.35581667,1624325.138,4449994.946
Bathymetry 2,159.17495,-54.328,1624350.433,4453229.428
Bathymetry 2,159.17835,-54.30613333,1623913.132,4455645.825
Bathymetry 2,159.18855,-54.28623333,1623965.386,4457969.446
Bathymetry 2,159.1987833,-54.26633333,1624022.244,4460294.186
Bathymetry 2,159.2056,-54.25241667,1624042.008,4461914.389
Bathymetry 2,159.2055833,-54.23448333,1623512.3,4463850.86
Bathymetry 2,159.20215,-54.22451667,1623001.513,4464868.473
Bathymetry 2,159.19875,-54.21456667,1622493.379,4465885.24
Bathymetry 2,159.1919333,-54.2046,1621768.212,4466845.288
Bathymetry 2,159.1850833,-54.19661667,1621099.055,4467590.612
Bathymetry 2,159.1783,-54.19263333,1620551.572,4467904.539
Bathymetry 2,159.1748833,-54.18465,1620099.922,4468709.46
Bathymetry 2,159.1782833,-54.1707,1619905.945,4470278.037
Bathymetry 2,159.1885,-54.15473333,1620087.092,4472182.644
Bathymetry 2,159.1885,-54.13676667,1619561.62,4474128.856
Bathymetry 2,159.16805,-54.1148,1617617.677,4476158.977
Bathymetry 2,159.1612167,-54.10283333,1616832.527,4477339.638
Bathymetry 2,159.1475667,-54.07081667,1615027.041,4480580.651
Bathymetry 2,159.1373333,-54.04083333,1613499.398,4483662.952
Bathymetry 2,159.1441333,-54.02481667,1613469.027,4485520.628
Bathymetry 2,159.1373167,-53.99476667,1612160.783,4488673.143
Bathymetry 2,159.1304667,-53.96671667,1610909.528,4491610.227
Bathymetry 2,159.1338833,-53.94465,1610492.05,4494072.458
Bathymetry 2,159.1577,-53.91255,1611101.452,4497975.421
Bathymetry 2,159.1917833,-53.88241667,1612435.844,4501836.324
Bathymetry 2,159.2156333,-53.85831667,1613289.032,4504865.381
Bathymetry 2,159.2360667,-53.84021667,1614095.651,4507181.721
Bathymetry 2,159.2599167,-53.81808333,1615012.521,4509994.173
Bathymetry 2,159.28375,-53.7899,1615763.504,4513465.74
Bathymetry 2,159.3008,-53.76573333,1616192.978,4516386.195
Bathymetry 2,159.29055,-53.73348333,1614633.403,4519741.348
Bathymetry 2,159.2735167,-53.72138333,1613193.117,4520783.999
Bathymetry 2,159.2325833,-53.69921667,1609919.9,4522534.464
Bathymetry 2,159.1985167,-53.675,1607031.043,4524623.701
Bathymetry 2,159.1644167,-53.64875,1604079.235,4526936.839
Bathymetry 2,159.1337333,-53.6245,1601402.039,4529088.985
Bathymetry 2,159.1201,-53.62248333,1600455.966,4529084.102
Bathymetry 2,159.0928333,-53.62655,1598789.848,4528184.016
